deg,mos_pred,model
p233_002_p232_033.wav,3.335340738296509,NISQA_TTS_v1
p233_002_p233_037.wav,3.2392091751098633,NISQA_TTS_v1
p233_002_p233_038.wav,3.1894710063934326,NISQA_TTS_v1
p233_002_p233_039.wav,3.0027472972869873,NISQA_TTS_v1
p233_002_p233_040.wav,3.241309404373169,NISQA_TTS_v1
p233_002_p234_041.wav,3.0964410305023193,NISQA_TTS_v1
p233_002_p234_042.wav,2.9415202140808105,NISQA_TTS_v1
p233_002_p234_043.wav,2.6642801761627197,NISQA_TTS_v1
p233_002_p234_044.wav,2.8215367794036865,NISQA_TTS_v1
p234_002_p225_001.wav,3.782086133956909,NISQA_TTS_v1
p234_002_p225_002.wav,3.4784018993377686,NISQA_TTS_v1
p234_002_p225_003.wav,3.304887056350708,NISQA_TTS_v1
p234_002_p225_004.wav,3.7628514766693115,NISQA_TTS_v1
p234_002_p226_005.wav,2.610255002975464,NISQA_TTS_v1
p234_002_p226_006.wav,3.4874045848846436,NISQA_TTS_v1
p234_002_p226_007.wav,2.8691952228546143,NISQA_TTS_v1
p234_002_p226_008.wav,3.1315083503723145,NISQA_TTS_v1
p234_002_p227_009.wav,2.79608416557312,NISQA_TTS_v1
p234_002_p227_010.wav,3.625882387161255,NISQA_TTS_v1
p234_002_p227_011.wav,3.0977187156677246,NISQA_TTS_v1
p234_002_p227_012.wav,2.864203691482544,NISQA_TTS_v1
p234_002_p228_013.wav,3.3901548385620117,NISQA_TTS_v1
p234_002_p228_014.wav,3.0449419021606445,NISQA_TTS_v1
p234_002_p228_015.wav,3.1525304317474365,NISQA_TTS_v1
p234_002_p228_016.wav,3.313157796859741,NISQA_TTS_v1
p234_002_p229_017.wav,2.3861002922058105,NISQA_TTS_v1
p234_002_p229_018.wav,2.9916865825653076,NISQA_TTS_v1
p234_002_p229_019.wav,3.1597981452941895,NISQA_TTS_v1
p234_002_p229_020.wav,3.0800535678863525,NISQA_TTS_v1
p234_002_p230_021.wav,2.9390313625335693,NISQA_TTS_v1
p234_002_p230_023.wav,2.4815714359283447,NISQA_TTS_v1
p234_002_p230_024.wav,2.5977425575256348,NISQA_TTS_v1
p234_002_p230_025.wav,2.025646924972534,NISQA_TTS_v1
p234_002_p231_026.wav,2.4001803398132324,NISQA_TTS_v1
p234_002_p231_027.wav,2.8995258808135986,NISQA_TTS_v1
p234_002_p231_028.wav,3.1997487545013428,NISQA_TTS_v1
p234_002_p231_029.wav,2.67631459236145,NISQA_TTS_v1
p234_002_p232_030.wav,2.7927839756011963,NISQA_TTS_v1
p234_002_p232_031.wav,2.9972407817840576,NISQA_TTS_v1
p234_002_p232_032.wav,3.015564203262329,NISQA_TTS_v1
p234_002_p232_033.wav,2.9733307361602783,NISQA_TTS_v1
p234_002_p233_037.wav,3.084496259689331,NISQA_TTS_v1
p234_002_p233_038.wav,2.8518412113189697,NISQA_TTS_v1
p234_002_p233_039.wav,3.0018293857574463,NISQA_TTS_v1
p234_002_p233_040.wav,2.9843900203704834,NISQA_TTS_v1
p234_002_p234_041.wav,2.9188387393951416,NISQA_TTS_v1
p234_002_p234_042.wav,3.2179861068725586,NISQA_TTS_v1
p234_002_p234_043.wav,3.03498911857605,NISQA_TTS_v1
p234_002_p234_044.wav,2.703559398651123,NISQA_TTS_v1
